Point_ID,Output
201,-279.957270845
202,-351.509794069
203,-451.089387004
204,-320.464898894
205,-329.528891861
206,-298.69620305
207,-446.472251092
208,-268.775980444
209,-279.392657146
210,-291.168626252
211,-292.160720266
212,-96.4792779406
213,-303.829348669
214,-283.606728281
215,-296.780387471
216,-358.107708292
217,-273.573235655
218,-485.348558734
219,-279.398197813
220,-308.60917241
221,-271.634777695
222,-330.50345288
223,-170.271440748
224,-304.815401884
225,-266.463786275
226,-462.944845989
227,-397.060504367
228,-203.476082423
229,-277.385060159
230,-327.863453816
231,-304.613482044
232,-420.323361108
233,-328.50780929
234,-271.299991515
235,-278.691009869
236,-371.683331404
237,-843.991822439
238,-313.700474347
239,-1156.08061783
240,-259.763360951
241,-320.63609451
242,-310.711330794
243,-270.439558192
244,-518.127680333
245,-310.059783999
246,-268.526082141
247,-279.179117131
248,-275.123393203
249,-352.807776117
250,-537.452212399
251,-106.953077851
252,-443.901068985
253,-413.716146569
254,-322.538274868
255,-285.693101746
256,-480.52063829
257,-308.472159772
258,-421.108922777
259,-462.972936477
260,-291.076434859
261,-312.756397774
262,-277.228565436
263,-278.193708698
264,-309.137228
265,-594.624875263
266,-495.844333406
267,-270.684529486
268,-283.043205148
269,-120.9873728
270,-246.869834065
271,-337.618900973
272,-279.176796046
273,-264.521774098
274,-234.362402519
275,-306.010237827
276,-286.819962057
277,-447.453497708
278,-608.491347244
279,-267.463124721
280,-298.059308798
281,-292.234186671
282,-273.509008804
283,-299.702302002
284,-401.027637379
285,-280.711065033
286,-316.792512513
287,-345.262161286
288,-339.001197932
289,-493.269114825
290,-276.452420924
291,-273.226565147
292,-99.1338062231
293,-510.643379382
294,-286.606222684
295,-261.264550729
296,-374.735516193
297,-288.887401822
298,-289.840190792
299,-284.142025095
300,-274.964826235
301,-281.464423454
302,-313.380148259
303,-306.919291821
304,-372.998097832
305,-397.536210736
306,-297.181307141
307,-436.170959344
308,-882.023100913
309,-362.007740163
310,-536.258419831
311,-93.5782718436
312,-302.984192033
313,-313.013821149
314,-288.23843444
315,-306.146294252
316,-291.062472193
317,-289.417741907
318,-301.422178352
319,-290.843552774
320,-300.365128921
321,-540.367835749
322,-664.716400777
323,-286.283106974
324,-271.131779694
325,-292.364281883
326,-376.398331222
327,-333.430249117
328,-318.402183735
329,-127.238030703
330,-509.535676735
331,-310.33140102
332,-477.738870968
333,-323.509953733
334,-358.997546988
335,-272.469181345
336,-148.6530371
337,-352.046524464
338,-470.99646246
339,-313.607015318
340,-274.071860246
341,-271.049008416
342,-329.828009122
343,-274.998453754
344,-299.926087309
345,-276.74218849
346,-693.281125246
347,-341.419894889
348,-308.107529796
349,-89.6893365529
350,-292.873521371
351,-282.086471305
352,-332.595619406
353,-295.028130722
354,-319.565974023
355,-277.324142918
356,-279.84665307
357,-328.489551942
358,-512.321956348
359,-293.181727683
360,-350.392837938
361,-581.828126925
362,-291.663613266
363,-390.581533279
364,-381.208887946
365,-290.996487834
366,-746.1687393
367,-661.445745697
368,-123.313965481
369,-271.984660707
370,-340.774140242
371,-94.4474563084
372,-343.148383173
373,-326.895320588
374,-103.530469597
375,-408.332569647
376,-343.570904975
377,-654.612391883
378,-264.015517397
379,-280.76606499
380,-313.865844611
381,-324.392473274
382,-451.207878016
383,-270.654511714
384,-292.893487372
385,-946.606746539
386,-275.883435003
387,-540.390801943
388,-274.337170918
389,-279.532501846
390,-262.518289415
391,-356.071764041
392,-440.325395752
393,-483.654468127
394,-289.423056562
395,-1237.04486069
396,-281.631010034
397,-198.109105311
398,-323.228857567
399,-369.918438811
400,-270.386775133
401,-391.288042269
402,-368.897145088
403,-371.347028512
404,-285.245302999
405,-286.236521412
406,-325.074970514
407,-394.816451092
408,-371.889115003
409,-320.293285398
410,-315.16402662
411,-355.994864272
412,-330.741856504
413,-192.982229467
414,-113.096477051
415,-505.346371129
416,-102.770049657
417,-441.361830435
418,-529.303743601
419,-341.422126254
420,-301.557319441
421,-272.864292091
422,-343.065428031
423,-294.529804636
424,-274.108235771
425,-403.903192254
426,-362.119597924
427,-354.46211985
428,-282.613785069
429,-269.936692356
430,-272.404942336
431,-270.296823701
432,-461.43165186
433,-458.819117545
434,-218.718159301
435,-290.147886741
436,-275.883887936
437,-302.560057223
438,-278.669835146
439,-1083.03576493
440,-158.02501911
441,-286.971620399
442,-283.591241669
443,-268.975035321
444,-278.043844038
445,-301.867566809
446,-303.765158218
447,-384.153035433
448,-318.424930662
449,-277.864577178
450,-385.08356175
451,-320.958153272
452,-125.632579741
453,-168.021494949
454,-267.347386057
455,-285.725367649
456,-270.576195925
457,-298.597659031
458,-278.353486273
459,-88.2525611924
460,-270.254184133
461,-282.544917203
462,-292.158067411
463,-342.881080982
464,-346.71848835
465,-1272.5861291
466,-399.847365493
467,-276.015037497
468,-294.324222464
469,-289.787224286
470,-276.766573959
471,-254.148629149
472,-303.662110996
473,-303.371616006
474,-441.484950785
475,-321.799495155
476,-280.834736462
477,-549.392256763
478,-546.9530704
479,-288.357783779
480,-322.509889862
481,-338.40878612
482,-392.616869551
483,-291.37752028
484,-321.550532776
485,-293.942242481
486,-296.248113617
487,-276.623305457
488,-368.330613054
489,-288.201553838
490,-329.907818861
491,-430.982385609
492,-802.828172823
493,-94.7899859051
494,-325.517200253
495,-783.774522577
496,-120.266104827
497,-283.047105278
498,-612.778519941
499,-400.601689023
500,-278.427987795
501,-283.846929127
502,-322.287151596
503,-289.597240111
504,-295.027545438
505,-306.467888525
506,-224.964518248
507,-289.210621248
508,-536.991509584
509,-382.208592771
510,-275.080878814
511,-304.768289735
512,-338.464647684
513,-381.813837703
514,-266.764860524
515,-111.228168853
516,-98.3872852884
517,-380.219832199
518,-446.394484093
519,-365.444339288
520,-304.670146583
521,-314.23756171
522,-416.484679767
523,-273.949214368
524,-304.415815207
525,-255.181579016
526,-372.42516809
527,-262.857770156
528,-360.750064361
529,-155.957504201
530,-302.981119362
531,-245.415483649
532,-315.558280641
533,-278.690825085
534,-506.500982788
535,-302.424793304
536,-335.583805577
537,-672.827741775
538,-500.631292696
539,-155.957782549
540,-369.622355803
541,-293.204334568
542,-382.668262906
543,-273.241355019
544,-289.31144146
545,-304.450110048
546,-398.249572723
547,-533.498014611
548,-237.18339402
549,-315.68515953
550,-641.960404081
551,-210.100330468
552,-394.832766124
553,-291.314985795
554,-273.303977095
555,-774.798282516
556,-289.426048505
557,-290.252655652
558,-282.651008682
559,-504.002358769
560,-287.308060268
561,-286.602655842
562,-282.760265398
563,-333.788374616
564,-354.125699151
565,-282.953325443
566,-329.083794162
567,-301.262060548
568,-470.565651946
569,-282.863046068
570,-302.822203698
571,-328.765524466
572,-296.420521336
573,-326.428078891
574,-333.252949936
575,-276.66076547
576,-300.386276012
577,-347.255485107
578,-289.524401414
579,-309.941321188
580,-314.544877043
581,-284.455705323
582,-482.951824785
583,-345.191325001
584,-301.752067946
585,-423.810327781
586,-284.972785494
587,-310.782729838
588,-292.345748382
589,-339.306653447
590,-287.751499385
591,-341.462114814
592,-233.131768226
593,-497.182943618
594,-373.006190486
595,-313.5031644
596,-105.052035385
597,-321.426291218
598,-362.29747321
599,-120.948276796
600,-241.500746484
601,-555.077189468
602,-271.035697275
603,-266.57831474
604,-278.419063123
605,-269.947225681
606,-164.762494738
607,-271.907423159
608,-270.810320624
609,-165.59287446
610,-310.007102227
611,-274.380371632
612,-319.822692589
613,-266.028848048
614,-317.261621694
615,-282.394546824
616,-285.071034099
617,-477.048427163
618,-379.550337384
619,-396.50316683
620,-294.395596786
621,-387.318424086
622,-753.812656013
623,-280.48540961
624,-380.550319028
625,-280.281073181
626,-266.486663715
627,-376.262674611
628,-241.104703982
629,-351.176466595
630,-286.963221392
631,-288.223881353
632,-335.18815019
633,-293.916681196
634,-148.448216635
635,-328.467162037
636,-274.922389816
637,-335.031108044
638,-270.839713381
639,-342.334344844
640,-294.568732946
641,-306.805443205
642,-377.117357133
643,-302.110137654
644,-277.959270434
645,-292.90114642
646,-291.907695075
647,-160.190440108
648,-296.088215705
649,-535.693398164
650,-355.000232699
651,-337.820011933
652,-396.468599052
653,-209.373097346
654,-297.302927692
655,-279.968270739
656,-553.071012475
657,-266.442319294
658,-286.65263245
659,-317.394271739
660,-313.378938328
661,-638.877475437
662,-302.992296877
663,-127.153533206
664,-283.975795163
665,-319.936886684
666,-279.61844143
667,-279.50735661
668,-317.262674685
669,-83.563095379
670,-269.981489894
671,-315.929101245
672,-276.75791528
673,-283.101256278
674,-295.705472794
675,-421.350010098
676,-541.54451556
677,-94.7373804074
678,-218.728443717
679,-319.012671568
680,-303.231258683
681,-286.434350384
682,-1037.97648405
683,-347.9885724
684,-342.838422915
685,-284.966257821
686,-286.131634993
687,-284.19931307
688,-863.556395742
689,-116.043057364
690,-303.656802474
691,-283.209837277
692,-278.678957121
693,-278.937536037
694,-273.93025809
695,-275.60018488
696,-328.986943663
697,-345.796381768
698,-412.278138931
699,-333.861397856
700,-356.384445868
701,-298.498902183
702,-351.086460007
703,-288.309658803
704,-286.639402895
705,-372.021778616
706,-280.509229288
707,-109.680217623
708,-279.850809479
709,-272.722022355
710,-265.734236122
711,-298.465878063
712,-526.288019324
713,-383.68511684
714,-307.985506716
715,-299.727103604
716,-331.609228175
717,-271.313437272
718,-829.072751167
719,-261.735542824
720,-283.57136739
721,-403.662136778
722,-356.738212995
723,-346.495481518
724,-269.400103194
725,-267.01410654
726,-252.995854975
727,-321.647859164
728,-297.381229572
729,-316.886792261
730,-318.939953354
731,-278.668476415
732,-306.099908966
733,-278.78504671
734,-273.525470079
735,-304.327904091
736,-314.226463186
737,-298.034380728
738,-270.394954119
739,-234.930401139
740,-301.022637553
741,-328.026218369
742,-295.003915643
743,-279.106239992
744,-399.635139305
745,-281.0392434
746,-300.675068527
747,-351.647194861
748,-291.052457267
749,-276.181626943
750,-282.063265044
751,-283.783714248
752,-295.889041868
753,-319.958354364
754,-273.959443279
755,-309.621502094
756,-438.406487982
757,-313.826225154
758,-513.258289479
759,-307.228051956
760,-308.188070215
761,-267.82753263
762,-344.52241395
763,-503.590951373
764,-369.330869438
765,-298.599960312
766,-129.320292435
767,-297.747215118
768,-286.396549459
769,-324.420321707
770,-325.526600003
771,-325.37274788
772,-285.226716056
773,-294.593514552
774,-302.213277404
775,-176.9412107
776,-283.79458529
777,-341.471294299
778,-277.748191736
779,-273.979157225
780,-303.950920467
781,-330.927050363
782,-342.972605881
783,-294.826777836
784,-407.030905251
785,-341.995180537
786,-280.388256118
787,-280.613467689
788,-295.39630118
789,-549.392213072
790,-691.864982524
791,-326.258851576
792,-278.343543262
793,-468.981511984
794,-275.020220757
795,-428.072301533
796,-284.486936381
797,-332.395214257
798,-376.492313999
799,-301.484568055
800,-271.582970111
801,-274.566676824
802,-360.341600758
803,-270.492031065
804,-271.821407145
805,-286.877414294
806,-300.018710001
807,-331.588349147
808,-155.924642365
809,-362.779261481
810,-286.988256249
811,-320.043911477
812,-282.210466587
813,-345.198178104
814,-341.0116405
815,-302.668934135
816,-323.616855833
817,-325.564540976
818,-124.019903896
819,-308.281218367
820,-289.249135233
821,-316.258086614
822,-401.425300754
823,-300.722255485
824,-416.348865036
825,-289.346130561
826,-580.892557058
827,-290.689654382
828,-284.366678528
829,-315.59330889
830,-304.564139185
831,-391.369592756
832,-268.521883642
833,-235.792845972
834,-443.97485122
835,-283.064751643
836,-273.272332148
837,-308.485094019
838,-289.459849837
839,-310.634812912
840,-293.392924897
841,-282.374302677
842,-1099.49212272
843,-275.96832608
844,-274.340240464
845,-276.655171836
846,-279.197065088
847,-304.064722976
848,-291.944549799
849,-83.7489618038
850,-307.247769178
851,-421.654064554
852,-309.207206013
853,-280.833423467
854,-271.282955079
855,-281.942642061
856,-329.374545261
857,-355.756477344
858,-199.793197276
859,-277.490460566
860,-326.123434335
861,-117.799279482
862,-315.72217818
863,-110.261194991
864,-277.20733861
865,-126.69020399
866,-297.146770495
867,-390.502760591
868,-269.043082619
869,-306.284341955
870,-328.948583641
871,-271.804322406
872,-274.554969005
873,-169.604879889
874,-327.202096497
875,-101.696179314
876,-289.712173489
877,-556.609618471
878,-379.892095649
879,-371.064685659
880,-333.073452683
881,-289.756738285
882,-278.036113173
883,-592.510304619
884,-312.519531647
885,-278.201090433
886,-113.843213001
887,-435.991084496
888,-341.848671434
889,-276.363010981
890,-316.969181886
891,-266.312376991
892,-280.198768894
893,-280.704226113
894,-345.672621041
895,-272.502747971
896,-263.949618532
897,-280.996318255
898,-393.781875017
899,-90.168248736
900,-472.988927824
901,-444.730978019
902,-296.042184007
903,-273.442905633
904,-449.717201314
905,-324.840843597
906,-298.032565772
907,-318.843627709
908,-272.365434048
909,-283.753419367
910,-305.583820698
911,-268.071371858
912,-289.932993151
913,-320.230955831
914,-313.701997388
915,-272.431745059
916,-271.485988612
917,-281.235919386
918,-292.416739113
919,-282.635496131
920,-283.203499474
921,-326.967048224
922,-285.269373516
923,-276.669109321
924,-456.952771735
925,-334.762143574
926,-386.291016266
927,-315.116351534
928,-296.582448741
929,-289.972920212
930,-281.392176651
931,-347.258688125
932,-95.6349863469
933,-352.602903263
934,-276.386133412
935,-289.284596928
936,-452.699349852
937,-393.695087489
938,-300.906375085
939,-293.579866554
940,-369.543646261
941,-356.028673765
942,-326.486495296
943,-436.760308372
944,-276.397383907
945,-400.660077574
946,-407.665464183
947,-266.023556536
948,-350.687088752
949,-224.810964134
950,-153.257018564
951,-279.410924624
952,-324.162358086
953,-269.242955225
954,-360.860741317
955,-398.33497742
956,-454.802414214
957,-294.323703543
958,-438.709327186
959,-317.932322814
960,-294.941675351
961,-301.228715104
962,-426.207984569
963,-326.586948064
964,-363.352992196
965,-577.206619693
966,-293.785960856
967,-267.362542353
968,-296.117044953
969,-445.896550535
970,-385.783936856
971,-367.591363501
972,-438.401308037
973,-350.028786689
974,-316.349905421
975,-319.907659857
976,-338.157611682
977,-661.885082525
978,-297.61653322
979,-230.25516123
980,-614.231872625
981,-151.44540372
982,-338.123998749
983,-271.881721619
984,-323.678534862
985,-292.414221086
986,-229.21935295
987,-379.48263474
988,-294.115032378
989,-297.527255394
990,-280.368423048
991,-294.152208656
992,-280.434757131
993,-114.589451935
994,-675.95295812
995,-334.74597257
996,-330.284557418
997,-293.159503187
998,-203.858436929
999,-281.524540126
1000,-622.719712346
1001,-327.861543437
1002,-95.1867552696
1003,-305.461400611
1004,-355.890551374
1005,-291.361888962
1006,-282.07319762
1007,-299.581224717
1008,-303.428457345
1009,-338.738985667
1010,-114.591430589
1011,-206.842386983
1012,-272.921145895
1013,-257.737394973
1014,-276.593429546
1015,-275.068074115
1016,-258.019359657
1017,-269.90825269
1018,-338.147718838
1019,-292.077168484
1020,-357.258106687
1021,-315.863361284
1022,-285.33353375
1023,-262.448337067
1024,-354.283370466
1025,-321.92915181
1026,-335.154500076
1027,-187.044943241
1028,-684.394897428
1029,-720.737583824
1030,-227.551867546
1031,-282.834520618
1032,-392.654773761
1033,-287.369349168
1034,-334.060899491
1035,-290.749806684
1036,-107.715690922
1037,-282.448488403
1038,-277.272009863
1039,-293.092296827
1040,-292.88253566
1041,-284.280071083
1042,-264.358043845
1043,-335.556781445
1044,-455.973864516
1045,-304.593588689
1046,-214.138745668
1047,-274.578497311
1048,-312.30066168
1049,-282.433853532
1050,-279.657276695
1051,-301.249983329
1052,-278.487279981
1053,-354.261662183
1054,-368.264084606
1055,-296.125859296
1056,-288.971260249
1057,-359.346999294
1058,-415.742777686
1059,-648.94440719
1060,-314.643608518
1061,-342.707468137
1062,-295.103965993
1063,-383.450840577
1064,-274.397403057
1065,-271.589974687
1066,-276.917156091
1067,-339.591268726
1068,-337.081054907
1069,-271.197466302
1070,-275.760655411
1071,-333.230707009
1072,-493.332122838
1073,-112.275325901
1074,-275.128498428
1075,-334.610786959
1076,-294.648689309
1077,-454.890252129
1078,-340.612542916
1079,-284.365350585
1080,-355.89181968
1081,-274.903198113
1082,-317.668832316
1083,-320.236880026
1084,-329.947663732
1085,-271.58394948
1086,-351.617968735
1087,-315.664772351
1088,-274.221440147
1089,-410.985385934
1090,-285.632030464
1091,-303.402417781
1092,-451.156904421
1093,-265.228348496
1094,-426.375051257
1095,-287.240197165
1096,-332.226258814
1097,-263.529861261
1098,-272.304336036
1099,-270.381401074
1100,-266.692535477
1101,-653.798716675
1102,-309.50581485
1103,-286.293449468
1104,-304.1234131
1105,-269.133144617
1106,-292.651648816
1107,-435.482796425
1108,-306.37406914
1109,-388.694131805
1110,-331.870310336
1111,-1224.53387869
1112,-268.896002813
1113,-302.949596711
1114,-281.260858213
1115,-285.009401548
1116,-379.962507369
1117,-519.049777759
1118,-305.374612739
1119,-424.221003274
1120,-269.888667633
1121,-288.424488131
1122,-291.662834841
1123,-290.686127863
1124,-116.47603587
1125,-560.173470599
1126,-521.1273477
1127,-294.133109765
1128,-289.961616402
1129,-293.203767973
1130,-402.228049315
1131,-240.896612452
1132,-290.690056641
1133,-135.61059304
1134,-328.492336454
1135,-278.877947737
1136,-284.642419419
1137,-329.945590703
1138,-440.876430915
1139,-407.955881211
1140,-394.930903261
1141,-378.820088258
1142,-289.128218512
1143,-289.396385621
1144,-209.947550283
1145,-1017.47407671
1146,-296.156602253
1147,-277.782823313
1148,-335.463408514
1149,-311.983868908
1150,-402.344817568
1151,-416.335365348
1152,-296.712194914
1153,-276.157945478
1154,-281.084956287
1155,-299.772298643
1156,-308.188358082
1157,-590.117707938
1158,-546.207816547
1159,-400.027658795
1160,-144.286752319
1161,-250.185782678
1162,-398.73531969
1163,-132.366132951
1164,-304.569037431
1165,-283.654952218
1166,-355.69929057
1167,-294.969030739
1168,-290.54054506
1169,-283.90481634
1170,-284.752961287
1171,-274.861073829
1172,-308.855417952
1173,-394.945645088
1174,-392.739248685
1175,-415.669613359
1176,-407.268959269
1177,-147.988799657
1178,-266.071143503
1179,-286.944728428
1180,-595.69558824
1181,-306.583195513
1182,-371.715732369
1183,-282.741458199
1184,-295.150507173
1185,-273.549021956
1186,-287.520893126
1187,-289.016908731
1188,-270.517830635
1189,-273.627729022
1190,-275.318822131
1191,-456.354324798
1192,-365.344271138
1193,-267.127524141
1194,-303.764129655
1195,-293.646783294
1196,-453.400871083
1197,-331.543676707
1198,-266.972896013
1199,-474.78741844
1200,-252.708710371
1201,-313.656379974
1202,-266.500955445
1203,-289.945131039
1204,-301.702127001
1205,-202.85592987
1206,-380.605547127
1207,-285.108275909
1208,-293.29459683
1209,-291.606141953
1210,-392.873531285
1211,-193.883646818
1212,-82.8823320569
1213,-282.27142609
1214,-285.121325707
1215,-307.843928701
1216,-279.352228595
1217,-287.329150902
1218,-305.805493441
1219,-338.462166306
1220,-380.543347169
1221,-333.969755784
1222,-157.213213456
1223,-278.920397373
1224,-349.175548441
1225,-132.422385234
1226,-759.965079198
1227,-315.405020831
1228,-321.034469051
1229,-346.668753084
1230,-285.274303114
1231,-296.950474071
1232,-465.867924503
1233,-307.670661666
1234,-367.769274832
1235,-291.000548854
1236,-268.29718521
1237,-372.554692258
1238,-287.369272289
1239,-318.54126559
1240,-306.590519286
1241,-290.464757825
1242,-301.773941465
1243,-289.335423262
1244,-422.72123074
1245,-318.735269726
1246,-273.737704418
1247,-432.89461758
1248,-291.830038753
1249,-285.055740627
1250,-283.765600276
1251,-288.034620787
1252,-381.842462128
1253,-277.92029116
1254,-388.708777014
1255,-308.980938936
1256,-289.81289057
1257,-270.866957804
1258,-272.887894748
1259,-275.71993027
1260,-234.817330693
1261,-270.205367288
1262,-299.850646513
1263,-281.488533966
1264,-301.593835776
1265,-275.574927798
1266,-316.162658269
1267,-393.866342152
1268,-450.254730524
1269,-283.599287253
1270,-325.879360786
1271,-277.597744185
1272,-502.718531146
1273,-392.375054882
1274,-271.165487167
1275,-311.124404927
1276,-304.534666879
1277,-501.171302945
1278,-312.44033331
1279,-868.87225632
1280,-311.975660462
1281,-352.647131662
1282,-296.020400409
1283,-424.927454557
1284,-292.261400706
1285,-309.973552652
1286,-277.879317126
1287,-235.002236897
1288,-310.915722459
1289,-300.557503995
1290,-544.902619816
1291,-385.870371284
1292,-276.404001694
1293,-315.955681388
1294,-358.152099879
1295,-293.256313601
1296,-291.057892123
1297,-271.797838614
1298,-317.855565773
1299,-332.849769417
1300,-549.527744753
1301,-318.954592955
1302,-632.006547667
1303,-297.814289639
1304,-154.695108862
1305,-481.080447431
1306,-220.237404108
1307,-368.463778671
1308,-271.485499083
1309,-304.093424158
1310,-312.209141669
1311,-279.329357799
1312,-379.589797925
1313,-415.147314207
1314,-354.356470518
1315,-275.052072781
1316,-308.163681819
1317,-224.447218356
1318,-562.928137671
1319,-637.452325305
1320,-376.393680807
1321,-309.75338125
1322,-119.529379433
1323,-330.798125023
1324,-520.906431454
1325,-358.424742483
1326,-534.863743673
1327,-296.622264852
1328,-291.834993908
1329,-394.359729169
1330,-277.66630748
1331,-266.951712121
1332,-293.038326795
1333,-284.988158508
1334,-830.998279673
1335,-284.33394324
1336,-84.3749508021
1337,-886.112171296
1338,-138.759274677
1339,-288.441831266
1340,-424.139990788
1341,-358.388401079
1342,-284.761802424
1343,-454.194877361
1344,-381.420059745
1345,-353.896234763
1346,-137.391729146
1347,-329.002835028
1348,-309.078366094
1349,-295.16438366
1350,-301.005033553
1351,-282.046987685
1352,-353.407346007
1353,-369.521333025
1354,-147.16618669
1355,-129.125115738
1356,-302.363098457
1357,-271.978662627
1358,-295.189743568
1359,-297.795196668
1360,-269.406378147
1361,-366.507356813
1362,-303.820017568
1363,-297.187299052
1364,-301.870144714
1365,-284.842496158
1366,-246.786777891
1367,-291.744486477
1368,-279.256460521
1369,-359.83642548
1370,-334.1540417
1371,-300.647424126
1372,-292.600061344
1373,-288.554952911
1374,-340.142935238
1375,-337.386045843
1376,-342.603629679
1377,-343.96913801
1378,-269.60132833
1379,-264.719200122
1380,-438.281329851
1381,-417.170929475
1382,-283.907816932
1383,-298.248964478
1384,-264.81667287
1385,-185.285680271
1386,-280.758109633
1387,-262.416814553
1388,-315.527791241
1389,-300.971104822
1390,-294.391732611
1391,-344.854676698
1392,-151.906061415
1393,-354.114908009
1394,-289.882771742
1395,-284.275658671
1396,-397.983020265
1397,-323.772338299
1398,-279.33256931
1399,-275.490824673
1400,-86.2346103026
1401,-336.987716601
1402,-483.536965438
1403,-298.56816134
1404,-240.769887304
1405,-686.894306014
1406,-344.661898691
1407,-760.178870217
1408,-276.022592845
1409,-305.085862054
1410,-144.629916962
1411,-389.20504006
1412,-401.667925537
1413,-439.475839764
1414,-289.048948033
1415,-340.94629067
1416,-347.748925284
1417,-409.25201122
1418,-187.909455713
1419,-352.317728341
1420,-100.598770402
1421,-374.281448283
1422,-413.858496683
1423,-410.562054274
1424,-272.31883811
1425,-297.081265777
1426,-294.490954444
1427,-313.686611941
1428,-293.268244787
1429,-277.751672473
1430,-315.993773063
1431,-99.8238127587
1432,-304.991270346
1433,-675.22096078
1434,-300.988145947
1435,-313.36504701
1436,-287.36787871
1437,-325.523495318
1438,-282.304598591
1439,-159.093922356
1440,-274.312465299
1441,-275.174130425
1442,-278.174042603
1443,-288.169802959
1444,-307.317952502
1445,-392.505115369
1446,-386.434687445
1447,-521.846720617
1448,-188.067522357
1449,-379.458997963
1450,-272.332304786
1451,-275.457242183
1452,-280.291900998
1453,-287.236007543
1454,-293.883484023
1455,-343.442297106
1456,-280.135520747
1457,-343.52058716
1458,-364.180941793
1459,-243.070116936
1460,-269.769210158
1461,-325.468832772
1462,-298.95352029
1463,-290.035380942
1464,-261.48535445
1465,-136.708728403
1466,-99.5889273574
1467,-352.641739927
1468,-286.512910501
1469,-509.066024193
1470,-379.328495976
1471,-267.741676156
1472,-527.296193267
1473,-570.055497957
1474,-308.296484228
1475,-292.885194505
1476,-583.29718772
1477,-285.894021237
1478,-286.776860903
1479,-338.818289665
1480,-321.917674868
1481,-341.457891459
1482,-286.020857637
1483,-96.4164809027
1484,-358.474399225
1485,-304.113025038
1486,-114.17043392
1487,-331.749026182
1488,-314.490843696
1489,-304.812256365
1490,-162.568289865
1491,-281.255833345
1492,-274.468794986
1493,-301.860187812
1494,-295.809448089
1495,-440.621473366
