-1.1403,1.3263,0.84275,-2.0976,-0.25464,1.9351,-6.6221,0.15539,-1.7132,1,-0.91469,-0.51468,0,1
0.46326,-2.5615,-0.082484,3.4581,-0.26983,-0.052456,5.1569,-0.2996,0.0037906,1,0.31253,-0.52768,1,1
-0.67044,-8.0547,-1.7972,1.8735,-1.672,-1.8746,3.8163,-1.6387,1.4705,1,0.19751,0.20058,1,1
0.7371,-10.915,-2.2766,-2.3172,-1.876,-3.0157,-3.5412,-2.2017,2.6917,1,0.072461,0.26117,0,1
0.19364,0.89461,-0.031784,-3.8862,0.57501,-0.60092,-4.6102,0.4359,0.51181,1,0.62111,-0.65113,0,1
-0.22361,-4.921,-0.77914,3.2944,-0.86613,-0.93039,4.3054,-1.0234,0.87517,1,0.18093,-0.98567,1,1
-0.58275,-8.6574,-0.58314,-1.292,-2.1165,0.92095,-6.4263,-1.8871,-1.1385,0,-0.41793,1.3219,0,0
-0.066381,-5.8267,-1.0708,3.1358,-0.96447,-0.83766,4.3238,-0.93458,0.7046,1,0.54265,-1.0193,1,1
-0.89902,3.4111,0.74578,4.2672,0.21273,1.416,6.2566,0.29171,-1.2704,1,-3.1655,0.43013,1,1
1.0058,0.018562,0.34711,-3.1654,0.47792,0.028779,-4.8343,0.27996,0.15857,1,1.0323,-0.11172,0,0
0.40353,-3.8602,-0.018036,4.2156,0.10066,-0.29907,5.2265,-0.055649,0.20927,1,-1.1702,-0.99515,1,1
0.63716,0.38464,-0.29919,-3.8615,0.29743,-0.5362,-3.8371,0.23256,0.66724,1,0.1818,-0.79867,0,1
0.67007,1.1894,0.45442,-3.9994,0.57015,0.21001,-5.0452,0.49646,-0.27223,1,4.222,0.70078,0,1
0.25836,-5.2999,-1.0157,-2.38,-1.6245,-0.60643,-4.5757,-1.5901,0.37962,0,-0.035009,-0.98125,0,0
1.5922,2.4375,0.1779,5.081,0.64344,-0.13933,5.0539,0.46049,0.018557,1,0.35803,-0.48223,1,1
-0.75248,2.2599,-0.52084,-3.903,0.68186,-1.7567,-3.2746,0.52199,1.7519,1,0.25721,0.092747,0,1
0.62207,-2.0974,-0.18533,-2.4188,0.014655,-0.14032,-4.9102,0.072964,0.23259,0,0.44752,-0.69454,0,0
-0.55584,-5.4698,-1.2705,2.611,-1.3015,-0.92992,3.611,-1.1968,0.70038,1,0.034805,-0.18881,1,1
0.18124,-5.3342,-0.77864,-2.4993,-1.2846,-0.39018,-5.0963,-1.0738,0.17728,1,0.63611,-1.0617,0,0
-0.32218,5.5172,1.0369,4.6552,0.81221,0.91182,5.7381,0.71023,-0.77984,1,-0.090684,1.1247,1,1
-0.29744,2.7131,-0.19232,4.724,0.83855,-1.1919,4.7144,0.53887,1.1079,1,0.69772,-0.66356,1,1
0.35451,9.9319,0.35365,-4.3207,1.4203,-0.77844,-3.9445,1.306,0.90212,1,1.8229,-0.78744,0,1
-0.70819,-4.1941,-1.2246,3.4462,-0.98975,-1.373,3.7921,-1.1691,1.013,1,-0.17103,-0.45776,1,1
0.9233,-2.5766,-0.37826,-1.8368,-1.1832,0.4399,-5.4457,-0.98976,-0.41045,1,0.72173,1.483,0,1
-1.03,-1.7666,0.52018,3.9173,-0.46626,1.3638,5.3596,-0.41775,-1.2847,1,-1.5591,0.36562,1,1
-0.56159,-2.2404,-0.43179,-2.7628,-0.36594,-0.78478,-5.255,-0.33262,0.48871,1,0.67006,-0.92829,0,1
1.152,2.872,0.37123,-4.0506,1.1183,-0.11584,-4.6227,0.97617,-0.080714,1,2.0892,-0.050542,0,1
0.75484,-3.2785,-0.36936,3.2831,-0.46561,-0.409,4.3654,-0.32438,0.32871,1,-0.80865,-1.0002,1,1
0.37472,-8.6243,-0.61901,2.2461,-1.5608,0.39044,4.0809,-1.2935,-0.46774,1,0.64007,-0.08562,1,1
0.021678,-4.3549,-0.50002,4.219,-0.2831,-0.63639,4.3922,-0.4256,0.51088,1,0.15686,-0.74393,1,0
-0.016942,-8.4288,-0.94625,2.7614,-1.3229,-0.68214,4.0246,-1.2253,0.55603,1,-0.5188,-1.0851,1,1
0.46926,-2.2765,0.28076,3.6519,-0.19624,0.78148,5.1622,-0.2057,-0.77885,1,1.3249,1.0545,1,1
0.63481,1.9092,0.45494,-3.2003,0.41904,0.23905,-5.0683,0.36442,-0.22017,1,1.7469,0.1866,0,1
1.0974,2.8547,0.015028,5.2373,0.74232,-0.29024,5.4665,0.66155,0.43082,1,-0.88412,-0.11657,1,1
0.016418,-0.71302,0.10947,-2.6689,-0.14303,0.74974,-5.4766,-0.34512,-0.77184,1,1.0857,0.87095,0,1
0.48644,-9.7171,-1.4404,1.9905,-2.1619,-0.60503,3.556,-1.9803,0.4772,1,0.061531,-0.7933,1,1
-0.17961,-3.3251,-0.72093,3.3973,-0.64423,-0.78039,4.158,-0.70032,0.69629,1,-0.19225,-1.6027,1,0
0.78671,6.1411,0.33687,5.1457,1.4396,-0.63053,5.335,1.2822,0.67224,1,-0.31622,-1.1662,1,1
0.76957,-1.8158,-0.40186,-2.7183,-0.84692,0.4473,-5.7841,-0.6417,-0.51425,1,-0.37471,0.66768,0,1
0.92644,1.6661,0.44458,-3.1133,0.05734,0.56884,-5.2579,0.31467,-0.59798,1,-0.26362,0.63897,0,1
-0.69875,2.9468,0.8255,-3.5973,0.64341,1.1312,-5.4959,0.70493,-0.88711,1,3.8535,0.83389,0,1
0.96243,-4.9408,-0.69934,-3.0898,-0.67043,-0.69271,-4.4071,-0.7211,0.81891,0,0.63953,-0.64609,0,0
-1.0679,-2.147,0.68509,4.3649,-0.0031418,1.4323,5.86,0.17037,-1.2785,1,5.1679,-0.30311,1,1
1.2162,-1.7972,0.29229,-3.1353,0.35293,-0.24092,-4.7988,0.20001,0.22597,1,-0.42605,-0.56381,0,0
0.17197,5.5617,0.19755,-4.4279,1.1795,-0.56037,-4.174,0.88778,0.68305,1,-1.1306,-0.72957,0,1
0.75328,-1.7391,-0.24142,-2.4751,-0.6859,-0.18173,-4.2488,-0.56494,0.16031,1,-0.0052445,-0.5054,0,1
-0.52176,8.3069,1.1571,5.8644,1.6768,1.14,6.1143,1.6781,-0.70937,1,-1.9538,1.907,1,0
-0.03591,-1.2271,-0.66544,4.0492,-0.25531,-0.53724,4.8736,-0.11088,0.56056,1,0.30057,-0.8943,1,1
0.56919,-2.7916,-0.3555,3.1853,-0.64755,-0.38827,4.7289,-0.76672,0.35511,1,-0.13414,-0.65183,1,1
0.020541,1.1104,0.30979,4.0373,-0.18221,0.86334,5.2449,-0.018152,-0.84759,1,1.0737,1.1195,1,1
0.20019,3.2505,0.039764,-3.3076,0.8518,-0.8651,-4.1475,0.64181,0.83777,1,0.26232,-0.7873,0,0
-0.40229,-2.5013,-0.95578,3.3343,-0.30655,-2.0606,4.1032,-0.54252,1.8463,1,-0.31369,0.64759,1,1
-0.7146,-1.7255,0.78236,-1.5416,-0.44053,1.9229,-6.1407,-0.3776,-1.8256,1,1.7073,-1.0257,0,0
-1.2743,-4.8758,-0.99476,3.1835,-0.61147,-1.2206,3.9598,-0.68604,1.0295,1,0.23767,-0.18602,1,1
0.70091,-0.53465,-0.27269,-2.8631,-0.48521,-0.13547,-4.6262,-0.47401,0.20497,1,-0.71423,0.31172,0,1
-0.2825,1.7523,-0.6401,-4.9566,1.197,-2.5541,-2.523,0.80264,2.4997,1,-1.338,0.68661,0,1
1.0116,2.7008,0.63341,5.6602,1.3948,0.092576,6.1535,1.2293,0.080401,1,-2.0662,-0.20059,1,1
-0.7992,1.4608,-0.59512,-3.2977,0.16537,-1.3161,-4.5737,0.20904,1.2962,1,-0.085056,-1.0789,0,1
-0.77227,-2.9779,-1.1413,3.2595,-0.50997,-1.642,4.1467,-0.69272,1.4113,0,0.48436,0.082884,1,0
0.38814,9.962,0.8926,5.4919,1.3777,0.66573,6.0091,1.5167,-0.56695,1,-3.1926,0.75253,1,1
0.83206,3.4481,0.70457,-4.262,1.2985,0.093156,-4.8591,1.0378,-0.18336,1,-0.34971,0.092486,0,0
-1.492,2.9659,0.62149,-2.4855,-0.13012,1.4856,-5.6654,0.23359,-1.4554,1,0.51018,0.40526,0,1
0.071743,3.1521,-0.033768,4.8829,0.74025,-0.73627,4.9427,0.55637,0.71709,1,1.5097,-1.1156,1,1
-0.011001,11.735,0.63645,4.5824,1.332,-0.2432,6.0521,1.2282,0.27462,1,0.33465,-0.56407,1,1
0.44771,-0.9862,0.087655,3.4424,-0.27807,0.65044,5.1558,-0.16654,-0.58808,1,-0.96847,0.93537,1,1
0.88359,0.186,-0.21575,-2.9883,-0.32799,0.22805,-5.4185,-0.36075,-0.39571,1,0.11708,0.42376,0,1
1.7949,-1.393,-0.012075,4.1466,-0.012527,0.052036,5.145,-0.18355,-0.16143,1,0.27513,-0.31865,1,1
-1.1357,-0.20165,-0.44631,4.2988,0.90318,-1.8937,4.8573,0.56539,1.858,1,-0.10068,0.23318,1,1
0.020822,-5.5841,-0.87173,-2.1792,-1.1125,-0.62471,-4.4165,-1.1567,0.49141,1,0.36364,-1.39,0,1
-0.67406,-7.075,-1.407,2.9213,-0.83921,-1.5973,4.1812,-1.1689,1.4065,0,-0.0061389,-0.035922,1,0
-0.48619,4.8643,0.51812,3.9759,0.035534,0.85337,5.972,0.23017,-0.56113,1,1.3346,0.46502,1,1
0.4245,-5.5521,-1.0969,-2.0942,-1.2465,-0.73406,-4.9316,-1.0136,0.46154,1,0.10132,-0.9007,0,0
0.62329,3.0206,0.62441,4.8359,0.88451,0.23994,5.5651,0.78425,-0.054524,1,1.9631,0.40283,1,1
0.37539,13.412,1.6365,6.4688,2.5383,0.7255,6.5015,2.454,-0.51865,1,-3.7798,0.22539,1,0
-0.73557,6.9063,1.0855,-2.9088,1.3168,0.9888,-5.3611,1.2898,-0.86168,1,-6.2448,0.49336,0,1
-0.6588,4.0083,0.046207,-4.4685,1.4422,-1.0114,-4.1923,1.1603,1.068,1,1.233,-1.0348,0,1
0.89087,6.7888,0.81632,-4.0387,1.4669,0.53153,-5.1365,1.3364,-0.35784,1,-0.43545,0.98387,0,1
1.0838,-4.1752,-0.40137,2.3693,-1.1071,0.34033,4.2526,-0.95991,-0.43308,1,1.228,1.1908,1,1
0.84283,-1.7845,-0.088776,-2.4566,-0.46094,0.35454,-5.1815,-0.32369,-0.48016,1,-0.77171,0.74089,0,1
0.70307,-0.30548,-0.45592,3.959,-0.020296,-0.56966,4.9435,-0.017081,0.44214,0,0.020276,-1.3293,1,1
0.33877,-0.10663,-0.30585,4.0045,-0.045998,-0.43667,4.7503,-0.16497,0.56284,1,1.1181,-0.99692,1,1
0.57868,-3.435,0.019809,-2.5103,-0.54449,0.48864,-5.3568,-0.53207,-0.51361,1,0.46781,0.14852,0,1
0.40154,3.2824,0.16396,4.7854,0.91703,-0.48121,4.7293,0.77221,0.54468,1,-0.78624,-1.0158,1,1
-0.77145,0.28459,-0.44647,3.5072,-0.019418,-1.0709,4.5752,-0.09016,1.2148,1,-0.70763,-1.2067,1,1
0.2498,0.29825,0.63504,-3.3876,0.77463,0.74624,-4.8577,0.86689,-0.73693,1,0.91803,1.0705,0,1
-0.86767,-0.10757,0.29211,3.8983,-0.59405,1.4649,5.5414,-0.47951,-1.4434,1,0.41805,0.52071,1,0
0.66309,8.0588,1.3355,-4.4334,1.8203,0.55894,-4.8734,1.62,-0.43409,1,0.98825,1.5216,0,0
1.1158,2.4968,0.38059,-3.5696,0.52472,0.50721,-5.3499,0.3949,-0.29619,1,-0.2698,0.23414,0,0
-0.15326,6.2538,0.88548,4.6889,0.68594,0.91387,5.9452,0.83142,-0.65176,1,2.9293,0.77811,1,1
0.70196,-3.6274,-0.098255,-2.1054,-0.9013,0.65647,-5.4949,-0.6971,-0.67876,1,1.4317,0.65047,0,1
0.68367,9.4567,1.2057,6.3607,2.136,0.46035,6.0701,2.0484,-0.26076,1,2.3844,0.98599,1,1
-1.1082,-0.0046752,-0.41586,4.231,0.32013,-1.1415,4.4356,0.2918,1.0758,1,0.0096789,-0.64062,1,1
0.67015,-7.2322,-0.79254,3.0437,-1.5841,0.11211,4.3651,-1.5518,-0.13997,1,-0.057611,0.060422,1,1
0.073861,-3.4273,-0.63713,-2.7845,-0.50251,-0.75208,-4.9778,-0.57309,0.55752,1,-0.25761,-0.97538,0,1
0.022062,2.7851,-0.067353,4.3443,0.73793,-0.76657,4.512,0.49081,0.73023,0,-2.2833,-0.83144,1,0
0.22823,-5.3483,-0.58817,-2.7194,-0.52539,-0.50926,-5.4429,-0.56558,0.28213,1,0.28781,-0.75038,0,1
-0.78563,-6.891,-1.5521,2.2066,-1.5321,-1.3118,3.6206,-1.4452,1.1235,1,-0.23191,-0.55572,1,0
-1.0651,-0.11086,-0.92621,3.8926,-0.15379,-1.7693,3.9023,-0.31386,1.5033,1,0.055651,0.66868,1,1
-0.73827,-0.35028,0.27414,-1.6791,-0.64673,1.2282,-5.899,-0.40514,-1.1154,1,1.2689,0.7091,0,1
-0.96337,-7.0193,-0.022349,2.9089,-1.3414,1.3195,5.0911,-1.1321,-1.2593,1,0.82625,0.15799,1,1
0.46852,1.1511,-0.40259,4.307,0.27153,-0.53477,4.6656,0.10493,0.60218,1,-0.44452,-0.65334,1,1
-0.75202,-0.95413,-0.34834,-3.3483,0.33954,-0.90243,-4.4044,0.39238,0.92294,1,0.3696,-0.46522,0,1
1.4963,9.4341,0.8654,-3.3932,1.6746,0.023553,-4.465,1.3443,0.17686,1,-1.6845,0.13884,0,1
0.76665,-0.60887,0.11878,-3.1482,0.33564,-0.040458,-5.1654,0.23316,0.19326,1,-0.30486,-0.61074,0,1
1.1795,-3.213,-0.011147,3.1002,-0.55056,0.46823,5.1911,-0.49543,-0.43091,1,-0.61771,1.5732,1,1
0.47728,-0.44499,-0.010367,-2.2093,-0.28651,0.64676,-5.4578,-0.30885,-0.57417,1,0.021494,0.92186,0,1
-0.72425,-2.7404,0.23408,-2.2538,-0.81479,1.0532,-5.6813,-0.50321,-1.1956,1,-1.1892,0.21248,0,1
0.31163,5.0291,-0.38921,4.2635,0.053508,-1.0444,4.3236,0.067018,0.87561,1,0.6372,-0.39046,1,0
1.1405,-2.8622,-0.26257,-2.3063,-0.42784,-0.16231,-5.0886,-0.39481,0.19598,1,-0.48778,-0.81851,0,1
-1.1902,1.9198,-0.60585,-3.1789,0.46386,-1.5268,-3.7507,0.23463,1.6513,1,0.020909,0.42965,0,1
0.73617,2.3266,0.33162,-3.1139,0.41659,-0.10234,-4.5211,0.37944,0.18697,1,-1.8514,-0.21638,0,1
1.072,1.1257,0.045514,-2.8361,0.19163,0.11476,-5.3754,0.19787,-0.12748,1,-1.6186,0.24096,0,1
0.20402,-6.87,-0.33908,-1.954,-1.2843,0.51732,-5.393,-1.1562,-0.52635,0,-0.43056,0.91153,0,1
-0.49281,-4.036,-0.18366,2.7979,-1.0067,0.94245,4.8735,-0.85736,-0.78236,1,0.5611,1.3743,1,1
0.036095,1.3275,0.43539,3.8503,0.041786,0.74171,5.2509,0.14451,-0.64286,1,0.93466,1.125,1,1
0.47803,-2.254,-0.25691,3.7219,-0.75728,0.27203,4.7025,-0.5226,-0.23411,1,1.9014,1.118,1,1
0.087292,10.374,0.98917,6.278,2.2789,-0.69015,5.7923,1.9382,0.82884,1,-2.2471,-1.0994,1,1
-0.52939,-7.4803,-1.3797,2.6711,-1.8004,-1.2108,3.2296,-1.626,0.92655,1,-0.11751,-1.1431,1,1
-1.2388,0.70417,0.89847,-2.2522,0.1763,1.403,-5.6336,0.37308,-1.403,1,-0.90402,0.77522,0,0
0.30562,-3.1055,-0.34004,3.6186,-0.26379,-0.51595,4.1729,-0.3696,0.4715,1,-0.93215,-0.53889,1,0
-1.1597,-2.3887,0.26361,3.6253,-0.83389,1.3096,5.8242,-0.64569,-1.1188,1,0.88412,0.53676,1,1
0.2528,2.3549,-0.15384,3.7361,0.22077,-0.61289,4.8563,0.15443,0.64228,1,0.34253,-0.97138,1,1
0.24336,-3.6782,-0.04067,-2.4113,-0.88223,0.55337,-5.8895,-0.71236,-0.68904,1,-0.50914,0.72435,0,0
0.81216,3.3927,0.46159,4.3322,0.85651,0.13819,5.577,0.6341,0.062282,1,1.3521,0.44843,1,1
-0.76415,-2.8047,-0.11967,-2.3674,-0.92569,0.71975,-5.9911,-0.84243,-0.80432,1,0.01216,0.2612,0,0
-0.20813,-8.0611,-0.7178,-2.3582,-0.91407,-0.84305,-5.118,-1.0721,0.59565,0,-0.14195,-0.78204,0,0
-0.41257,-8.3425,-1.0655,-2.4488,-1.3276,-1.0037,-4.5228,-1.2899,0.7787,1,0.45911,-0.96403,0,1
-1.3464,6.8958,1.5386,5.7437,1.6117,1.2181,6.2475,1.6064,-0.94826,1,-11.689,0.79687,1,1
-0.90971,-2.2529,-1.2176,3.3603,-0.56183,-1.7511,4.2195,-0.53861,1.5872,1,0.61001,0.045716,1,1
-1.1166,1.2708,0.84448,-2.6601,0.27604,1.3195,-5.9586,0.37965,-1.2604,1,2.9641,0.45321,0,1
0.047902,-0.89666,-0.72952,3.9292,-0.22765,-0.72132,4.2972,-0.32566,0.67508,1,0.41399,-1.0892,1,1
0.52899,2.3891,-0.024873,-3.1443,0.18418,-0.36191,-4.8337,-0.034437,0.43483,1,1.3318,-0.71758,0,0
1.3495,-0.99091,0.096934,4.327,0.08283,0.1212,5.2464,0.135,0.013197,1,0.3724,0.82354,1,1
1.4951,2.0836,0.23984,4.8583,0.45204,0.27696,4.7356,0.32568,-0.37161,1,2.337,0.40703,1,0
-0.75831,-0.65047,-0.81148,4.0286,0.10141,-1.7877,3.4437,-0.27506,1.6803,1,-1.0505,0.64148,1,1
-0.40052,-3.4897,-0.99304,-3.172,-0.36576,-1.8763,-4.2046,-0.54262,1.6273,1,-0.065501,0.99836,0,1
0.94138,-0.24237,-1.3035,3.8154,-0.091035,-2.5006,3.4133,-0.18286,2.3194,1,-0.6401,1.5485,1,1
1.6527,-1.7438,0.07115,-4.4503,0.73946,-0.3653,-4.4722,0.69053,0.54759,1,-1.7877,-0.83527,0,1
1.0219,2.3897,0.61108,5.0652,0.94033,0.24584,5.6428,0.95421,-0.21843,1,0.11633,0.6824,1,0
-0.87212,3.9301,0.77722,3.9957,-0.028961,1.6193,5.6406,0.26113,-1.6038,1,-2.7696,-0.13295,1,1
0.21912,-5.6316,-0.8195,-2.0709,-0.92871,-0.52173,-5.0073,-0.9901,0.49001,1,-0.28881,-0.2883,0,1
-0.5373,2.3714,0.78546,5.0353,0.74504,0.86006,6.033,0.63039,-0.58451,1,-0.11684,0.90517,1,1
-1.0757,12.078,0.49943,-4.6523,2.4881,-1.2975,-2.8819,2.1797,1.4579,1,0.0079834,-0.72153,0,0
-0.96067,5.0311,0.89405,-3.1382,0.69192,1.2299,-5.5847,0.76803,-1.1051,1,-0.30381,0.28571,0,1
0.34964,-7.1158,-0.2363,-2.2294,-0.94171,0.66812,-5.6243,-0.88532,-0.80706,1,0.4508,0.57209,0,1
0.66481,0.80991,0.0032466,3.9588,0.385,-0.30329,5.0065,0.24616,0.28485,0,1.1147,-0.10205,1,0
-0.75846,-2.0046,-0.93838,3.3531,-0.27889,-1.3695,4.6148,-0.4538,1.2674,1,0.89126,-0.53727,1,1
0.85602,-6.2338,-0.68926,3.303,-0.98294,-0.45146,4.178,-1.026,0.31108,0,-0.75004,-0.749,1,0
0.36904,5.0011,0.46815,5.2407,1.6208,-0.6413,5.5529,1.3844,0.81885,1,-3.59,-0.48223,1,1
0.91246,-16.9,-3.2227,0.94133,-3.0518,-2.9474,2.0022,-3.0954,2.4368,1,0.023892,-0.61262,1,1
0.97069,1.7684,1.2046,-2.4147,-0.048454,2.5641,-6.3836,0.31837,-2.4199,1,-3.8505,-1.1806,0,1
-0.71879,1.6744,-0.71686,-3.4441,0.3182,-1.5752,-3.4959,-0.00797,1.4683,1,-0.34982,0.14007,0,1
0.80936,-1.6353,0.019961,2.9908,-0.63551,0.43476,4.8437,-0.45489,-0.41765,1,-0.8607,0.52426,1,1
-0.58445,-6.412,-0.97491,3.2161,-1.0287,-1.0564,4.3846,-1.141,0.9373,1,0.24772,-0.67784,1,1
-0.060458,6.1108,-0.36006,5.3496,1.6414,-2.3378,4.2783,1.1917,2.1741,1,0.35421,0.86632,1,1
1.1938,0.19368,-0.052765,3.7033,0.019495,0.05234,5.2587,-0.073905,-0.20332,1,1.2409,0.15855,1,1
0.60942,-7.5229,-1.0461,2.9624,-2.0473,0.26474,4.5639,-1.8446,-0.33021,1,-0.20335,0.49721,1,1
1.0523,-4.3885,-0.35484,2.9467,-1.1293,0.58487,4.8311,-1.0413,-0.67765,1,0.48945,1.0435,1,1
0.037282,-9.7071,-1.602,1.6965,-2.3556,-0.76034,3.5482,-2.0638,0.43874,1,0.20063,-0.89803,1,1
-0.71525,-1.2939,0.36823,3.977,-0.56125,1.305,5.4972,-0.47892,-1.2137,1,1.1729,0.26559,1,1
-0.046555,-0.19886,-0.25956,3.7056,-0.087973,-0.86626,4.6159,-0.011698,0.80625,1,0.4187,-1.038,1,1
-1.199,7.121,-0.21859,-4.3085,1.0738,-1.5472,-3.9195,0.81757,1.5149,0,2.206,0.0058802,0,0
-0.38324,-3.2659,-0.96714,3.6806,-0.31191,-1.5075,4.249,-0.47276,1.3508,1,0.68534,0.47529,1,0
0.49824,-6.418,-0.8279,2.6112,-1.4788,0.2007,4.3782,-1.335,-0.072679,1,0.40089,0.95466,1,1
-0.60217,1.0666,0.69066,3.8532,-0.043979,1.0694,5.7014,0.034763,-1.0635,1,0.23748,0.70196,1,1
-0.33437,-4.3822,-0.70432,3.3634,-0.79987,-0.662,4.5988,-1.0087,0.42241,1,-0.37891,-1.193,1,1
-0.63279,-3.7197,-0.021643,-2.2686,-0.86516,1.097,-5.8066,-0.73456,-0.88626,1,1.773,1.1133,0,1
-0.26957,-1.9005,-1.1416,4.2414,-0.11901,-2.2095,3.8167,-0.32208,1.8708,1,-0.29934,1.2888,1,1
0.18614,-1.678,-0.090538,3.743,-0.21483,-0.08059,4.8317,-0.19418,0.055636,1,-0.26784,-0.17015,1,0
0.62217,-0.97134,0.31762,-2.7993,0.0073148,0.35883,-4.9796,-0.14017,-0.41348,1,-0.2836,0.30448,0,1
0.028094,-4.438,-0.051576,-1.8906,-1.0395,0.76451,-6.3583,-0.81169,-0.55461,1,-0.70529,1.0224,0,0
0.56537,4.8582,0.18023,4.9895,0.83284,-0.40421,5.3498,1.0127,0.42386,1,1.437,-0.98753,1,0
-0.846,-1.8548,0.53724,-1.73,-0.7467,1.7793,-6.4691,-0.49152,-1.6589,1,-3.3697,-0.49645,0,1
-1.3465,2.4284,-0.37714,4.7416,0.34928,-1.1914,4.4353,0.29012,1.1778,1,0.16164,-0.47661,1,1
0.86232,1.9113,0.40529,-3.0207,0.48401,0.2729,-4.8999,0.40671,-0.25281,1,-0.0014729,0.22588,0,1
0.25545,-5.6809,-0.84159,2.8673,-1.0079,-0.67484,3.8497,-0.95184,0.60438,1,0.42976,-0.89469,1,1
0.94081,4.674,0.33235,4.9357,1.0035,-0.20862,5.5621,0.74873,0.40759,1,-0.088547,-0.37584,1,0
1.0701,-14.054,-1.4953,1.6961,-2.6761,-0.2212,3.8807,-2.4233,0.14765,1,0.59114,-0.21944,1,1
-0.025655,0.25122,0.37526,4.0212,0.016822,0.61239,4.9087,0.022493,-0.54458,1,-1.4127,1.1408,1,1
-0.91922,-8.0454,-1.5288,-2.3156,-1.4432,-1.6778,-4.5613,-1.4377,1.2599,1,-0.1832,1.0373,0,1
0.47754,-1.1274,0.2471,-2.8444,0.1065,0.2489,-5.1934,-0.10248,-0.23428,1,-1.073,0.54059,0,1
1.2108,1.7807,-0.15088,3.66,-0.52347,0.26179,4.8266,-0.52635,-0.37715,0,-0.60042,0.73938,1,0
-0.032421,2.2574,-0.23209,4.7257,0.96858,-1.0191,4.7999,0.73842,0.95961,1,-1.2295,-0.55788,1,1
0.25806,-1.572,-0.778,-2.6803,-0.67576,-1.0765,-4.5692,-0.38596,0.91654,1,-0.49997,-0.57362,0,1
0.27595,-4.6019,-0.78797,3.1558,-1.0865,-0.50715,4.2048,-1.0477,0.2916,1,0.10072,-1.0473,1,0
-0.060935,4.3952,0.84904,-3.046,0.79292,0.89341,-5.8542,0.89284,-0.56819,1,-0.60595,1.126,0,0
-0.47484,7.5937,1.2222,-4.3105,1.608,1.0096,-5.5218,1.6529,-0.69698,1,-0.45578,-0.10591,0,1
1.103,-7.2179,-0.80007,3.1265,-1.3862,0.084098,4.3732,-1.2063,-0.29888,1,0.3364,0.7088,1,1
-0.19491,3.6026,-0.026747,-4.3287,0.85866,-0.95583,-4.0961,0.57437,1.2077,1,-0.11734,-1.7311,0,1
0.59802,0.62331,0.0034332,4.1578,0.20757,-0.21746,5.2233,0.25315,0.20323,1,0.64771,-0.56476,1,1
0.84542,6.484,0.47144,5.162,1.0489,-0.26625,5.9633,0.94231,0.30067,1,-1.877,-0.083002,1,1
1.1411,-3.3823,-0.41308,-1.8151,-0.78407,-0.082457,-5.2405,-0.7053,-0.031989,1,0.27767,-0.55425,0,0
0.82169,-0.21066,-0.39892,3.6527,-0.32615,-0.23831,4.9865,-0.20611,0.34289,1,0.23069,-0.40021,1,1
-0.818,-0.2612,0.26626,3.4789,-0.41537,1.3931,5.99,-0.17631,-1.3404,1,-0.55202,-0.069815,1,1
1.1753,-2.4658,-0.18175,4.0993,-0.34079,0.37503,5.2097,-0.053225,-0.27201,1,0.83781,0.49201,1,1
-0.44601,-0.4519,-0.15876,-3.6233,0.56502,-0.86884,-3.9091,0.35837,0.82834,0,-0.0062105,-0.7976,0,0
